Sohail Fazal,Sohail Fazal,11-11-1967,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm fast-medium
Sohail Khan,Sohail Khan,06-03-1984,Pakistan,"Malakand, North-West Frontier Province, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm fast-medium
Sohail Tanvir,Sohail Tanvir,12-12-1984,Pakistan,"Rawalpindi, Punjab, Pakistan",Pakistan,"Pakistan, Lions, Rajasthan Royals",Left-hand bat,Left-arm medium-fast
Somachandra de Silva,Dandeniyage Somachandra de Silva,11-06-1942,Sri Lanka,"Galle, Sri Lanka",Sri Lanka,Sri Lanka,Right-hand bat,Leg-break googly
Sompal Kami,Sompal Kami,02-02-1996,Nepal,"Gulmi, Nepal",Nepal,Nepal,Right-hand bat,Right-arm medium
Sonny Moloney,Denis Andrew Robert Moloney,11-08-1910,New Zealand,"Dunedin, Otago, New Zealand",New Zealand,New Zealand,Right-hand bat,Leg-break
Sonny Ramadhin,Sonny Ramadhin,01-05-1929,Trinidad and Tobago,"St Charles Village, Trinidad",West Indies,West Indies,Right-hand bat,Off-break
Sorabji Colah,Sorabji Hormasji Munchersha Colah,22-09-1902,India,"Bombay (now Mumbai), Maharashtra, India",India,India,Right-hand bat,Right-arm medium
Soumya Sarkar,Soumya Sarkar,25-02-1993,Bangladesh,"Satkhira, Khulna, Bangladesh",Bangladesh,Bangladesh,Left-hand bat,Right-arm medium-fast
Sourav Ganguly,Sourav Chandidas Ganguly,08-07-1972,India,"Calcutta (now Kolkata), Bengal, India",India,"India, Asian Cricket Council XI, Kolkata Knight Riders, Pune Warriors",Left-hand bat,Right-arm medium
Sridharan Jeganathan,Sridharan Jeganathan,11-07-1951,Sri Lanka,"Colombo, Sri Lanka",Sri Lanka,Sri Lanka,Right-hand bat,Slow left-arm
Sridharan Sriram,Sridharan Sriram,21-02-1976,India,"Madras (now Chennai), Tamil Nadu, India",India,"India, Royal Challengers Bangalore, Delhi Daredevils",Left-hand bat,Slow left-arm
Srinivas Venkataraghavan,Srinivasaraghavan Venkataraghavan,21-04-1945,India,"Madras (now Chennai), India",India,India,Right-hand bat,Off-break
Stan McCabe,Stanley Joseph McCabe,16-07-1910,Australia,"Grenfell, New South Wales, Australia",Australia,Australia,Right-hand bat,Right-arm medium
Stan Nichols,Morris Stanley Nichols,06-10-1900,England,"Stondon Massey, Essex, England",England,England,Left-hand bat,Right-arm fast
Stan Worthington,Thomas Stanley Worthington,21-08-1905,England,"Bolsover, Derbyshire, England",England,England,Right-hand bat,Right-arm fast-medium
Stanley Christopherson,Stanley Christopherson,11-11-1861,England,"Kidbrooke, Blackheath, Kent, England",England,England,Right-hand bat,Right-arm fast
Stanley de Silva,Deva Lokesh Stanley de Silva,17-11-1956,Sri Lanka,"Ambalangoda, Sri Lanka",Sri Lanka,Sri Lanka,Right-hand bat,Right-arm fast-medium
Stanley Jackson,Francis Stanley Jackson,21-11-1870,England,"Allerton Hall, Chapel Allerton, Leeds, Yorkshire, England",England,England,Right-hand bat,Right-arm fast-medium
Stanley Snooke,Stanley de la Courtte Snooke,11-11-1878,South Africa,"St Mark's, Tembuland, South Africa",South Africa,South Africa,Right-hand bat,
Stefan Kelly,Stefan Kievon Wayne Kelly,24-08-1988,Bermuda,Bermuda,Bermuda,Bermuda,Right-hand bat,Right-arm fast-medium
Stefan Swanepoel,Stephan Jacobus Swanepoel,02-12-1981,Namibia,"Kathu, Namibia",Namibia,Namibia,Right-hand bat,Off-break
Stephanus Myburgh,Stephanus Johannes Myburgh,28-02-1984,South Africa,"Pretoria, Transvaal, South Africa",Netherlands,Netherlands,Left-hand bat,Off-break
Stephen Boock,Stephen Lewis Boock,20-09-1951,New Zealand,"Dunedin, Otago, New Zealand",New Zealand,New Zealand,Right-hand bat,Slow left-arm
Stephen Fleming,Stephen Paul Fleming,01-04-1973,New Zealand,"Christchurch, Canterbury, New Zealand",New Zealand,"New Zealand, ICC World XI, Chennai Super Kings",Left-hand bat,Right-arm slow-medium
Stephen Harmison,Stephen James Harmison,23-10-1978,England,"Ashington, Northumberland, England",England,"England, ICC World XI",Right-hand bat,Right-arm fast
Stephen Parry,Stephen David Parry,12-01-1986,England,"Manchester, Lancashire, England",England,England,Right-hand bat,Slow left-arm
Stephen Peall,Stephen Guy Peall,02-09-1969,Zimbabwe,"Salisbury (now Harare), Zimbabwe",Zimbabwe,Zimbabwe,Left-hand bat,Off-break
Steve Camacho,George Stephen Camacho,15-10-1945,Guyana,"Georgetown, Demerara, Guyana",West Indies,West Indies,Right-hand bat,Leg-break googly
Steve Elworthy,Steven Elworthy,23-02-1965,Zimbabwe,"Bulawayo, Zimbabwe",South Africa,South Africa,Right-hand bat,Right-arm fast-medium
Steve James,Stephen Peter James,07-09-1967,England,"Lydney, Gloucestershire, England",England,England,Right-hand bat,Right-arm medium
Steve Massiah,Steven J Massiah,21-06-1979,Guyana,"Georgetown, Guyana",United States of America,United States of America,Right-hand bat,Off-break
Steve O'Keefe,Stephen Norman John O'Keefe,09-12-1984,Malaysia,"Penang, Malaysia",Australia,"Australia, New South Wales, Sydney Sixers",Right-hand bat,Slow left-arm
Steve Palframan,Steven John Palframan,12-05-1970,South Africa,"East London, Cape Province, South Africa",South Africa,South Africa,Right-hand bat,Off-break
Steve Rhodes,Steven John Rhodes,17-06-1964,England,"Dirk Hill, Bradford, Yorkshire, England",England,England,Right-hand bat,
Steve Rixon,Stephen John Rixon,25-02-1954,Australia,"Albury, New South Wales, Australia",Australia,Australia,Right-hand bat,
Steve Smith,Steven Barry Smith,18-10-1961,Australia,"Sydney, New South Wales, Australia",Australia,Australia,Right-hand bat,
Steve Snell,Stephen David Snell,27-02-1983,England,"Winchester, Hampshire, England",,Somerset,Right-hand bat,
Steve Tikolo,Stephen Ogonji Tikolo,25-06-1971,Kenya,"Nairobi, Kenya",Kenya,"Kenya, African XI",Right-hand bat,Right-arm medium
Steve Watkin,Steven Llewellyn Watkin,15-09-1964,Wales,"Duffryn Rhondda, Maesteg, Glamorgan, Wales",England,England,Right-hand bat,Right-arm medium-fast
Steve Waugh,Stephen Rodger Waugh,02-06-1965,Australia,"Canterbury, Sydney, New South Wales, Australia",Australia,Australia,Right-hand bat,Right-arm medium
Steven Davies,Steven Michael Davies,17-06-1986,England,"Bromsgrove, Worcestershire, England",England,England,Left-hand bat,
Steven Finn,Steven Thomas Finn,04-04-1989,England,"Watford, Hertfordshire, England",England,England,Right-hand bat,Right-arm fast
Steven Jack,Steven Douglas Jack,04-08-1970,South Africa,"Durban, Natal, South Africa",South Africa,South Africa,Right-hand bat,Right-arm fast
Steven Jacobs,Steven Anthony Jacobs,13-09-1988,West Indies,"Kitty, Georgetown, Demerara, West Indies",Guyana,Guyana,Right-hand bat,Off-break
Steven Kirby,Steven Paul Kirby,04-10-1977,England,"Ainsworth, Bolton, Lancashire, England",,Somerset,Right-hand bat,Right-arm fast-medium
Steven Lubbers,Steven Willem Lubbers,24-03-1953,Netherlands,Netherlands,Netherlands,Netherlands,Right-hand bat,Off-break
Steven Outerbridge,Steven Davonne Outerbridge,20-05-1983,Bermuda,"Paget, Bermuda",Bermuda,Bermuda,Left-hand bat,Off-break
Steven Patterson,Steven Andrew Patterson,03-10-1983,England,"Beverley, Yorkshire, England",,Yorkshire,Right-hand bat,Right-arm medium-fast
Steven Smith,Steven Peter Devereux Smith,02-06-1989,Australia,"St George Hospital, Kogarah, New South Wales, Australia",Australia,"Australia, New South Wales, Rajasthan Royals, Pune Warriors, Sydney Sixers, Rising Pune Supergiants, Rising Pune Supergiant",Right-hand bat,Leg-break
Steven Welsh,Steven Richard Welsh,16-03-1974,Australia,Australia,Canada,Canada,Right-hand bat,Right-arm medium-fast
Stewart Heaney,Stewart Paul Heaney,17-10-1980,Canada,"Prince George, British Columbia, Canada",Canada,Canada,Right-hand bat,Off-break
Stewie Dempster,Charles Stewart Dempster,15-11-1903,New Zealand,"Wellington, New Zealand",New Zealand,New Zealand,Right-hand bat,Right-arm slow
Stork Hendry,Hunter Scott Thomas Laurie Hendry,24-05-1895,Australia,"Double Bay, Sydney, New South Wales, Australia",Australia,Australia,Right-hand bat,Right-arm fast-medium
Stu Gillespie,Stuart Ross Gillespie,02-03-1957,New Zealand,"Wanganui, New Zealand",New Zealand,New Zealand,Right-hand bat,Right-arm fast-medium
Stu Roberts,Stuart James Roberts,22-03-1965,New Zealand,"Christchurch, Canterbury, New Zealand",New Zealand,New Zealand,Right-hand bat,Right-arm fast-medium
Stuart Binny,Stuart Terence Roger Binny,03-06-1984,India,"Bangalore, Karnataka, India",India,"India, Royal Challengers Bangalore, Rajasthan Royals, Mumbai Indians",Right-hand bat,Right-arm medium
Stuart Broad,Stuart Christopher John Broad,24-06-1986,England,"Nottingham, England",England,England,Left-hand bat,Right-arm fast-medium
Stuart Carlisle,Stuart Vance Carlisle,10-05-1972,Zimbabwe,"Salisbury (now Harare), Zimbabwe",Zimbabwe,Zimbabwe,Right-hand bat,Right-arm medium
Stuart Chalmers,Stuart James Chalmers,18-11-1982,Scotland,"Edinburgh, Midlothian, Scotland",Scotland,Scotland,Right-hand bat,Right-arm medium-fast
Stuart Clark,Stuart Rupert Clark,28-09-1975,Australia,"Sutherland, Sydney, New South Wales, Australia",Australia,"Australia, New South Wales",Right-hand bat,Right-arm fast-medium
Stuart Law,Stuart Grant Law,18-10-1968,Australia,"Herston, Brisbane, Queensland, Australia",Australia,Australia,Right-hand bat,"Right-arm medium, Leg-break googly"
Stuart MacGill,Stuart Charles Glyndwr MacGill,25-02-1971,Australia,"Mount Lawley, Perth, Western Australia, Australia",Australia,Australia,Right-hand bat,Leg-break googly
Stuart Matsikenyeri,Stuart Matsikenyeri,03-05-1983,Zimbabwe,"Harare, Zimbabwe",Zimbabwe,Zimbabwe,Right-hand bat,Off-break
Stuart Meaker,Stuart Christopher Meaker,21-01-1989,South Africa,"Pietermaritzburg, Natal, South Africa",England,England,Right-hand bat,Right-arm fast-medium
Stuart Thompson,Stuart Robert Thompson,15-08-1991,Ireland,"Eglinton, Londonderry, Ireland",Ireland,Ireland,Left-hand bat,Right-arm medium
Stuart Williams,Stuart Clayton Williams,12-08-1969,St Kitts and Nevis,"Government Road, Charlestown, Nevis",West Indies,West Indies,Right-hand bat,Right-arm medium
Subhash Gupte,Subhashchandra Pandharinath Gupte,11-12-1929,India,"Bombay (now Mumbai), Maharashtra, India",India,India,Right-hand bat,Leg-break googly
Subrata Guha,Subrata Guha,31-01-1946,India,"Calcutta (now Kolkata), Bengal, India",India,India,Right-hand bat,Right-arm medium-fast
Subroto Banerjee,Subroto Tara Banerjee,13-02-1969,India,"Patna, Bihar, India",India,India,Right-hand bat,Right-arm medium-fast
Sudath Pasqual,Sudath Prajiv Pasqual,15-10-1961,Sri Lanka,"Colombo, Sri Lanka",Sri Lanka,Sri Lanka,Left-hand bat,Right-arm medium
Sudeep Tyagi,Sudeep Tyagi,19-09-1987,India,"Ghaziabad, Uttar Pradesh, India",India,"India, Chennai Super Kings",Right-hand bat,Right-arm medium
Sudhakar Rao,Ramchandra Sudhakar Rao,08-08-1952,India,"Bangalore, Karnataka, India",India,India,Right-hand bat,Right-arm medium
Sudhir Naik,Sudhir Sakharam Naik,21-02-1945,India,"Bombay (now Mumbai), Maharashtra, India",India,India,Right-hand bat,
Suhrawadi Shuvo,Mohammad Suhrawadi Shuvo,21-11-1988,Bangladesh,"Rajshahi, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Slow left-arm
Sujeewa de Silva,Weddikkara Ruwan Sujeewa de Silva,07-10-1979,Sri Lanka,"Beruwala, Sri Lanka",Sri Lanka,Sri Lanka,Right-hand bat,Left-arm medium-fast
Sujith Somasunder,Sujith Bijjahali Somasunder,02-12-1972,India,"Bangalore, Karnataka, India",India,India,Right-hand bat,Right-arm medium
Sulieman Benn,Sulieman Jamaal Benn,22-07-1981,Barbados,"Haynesville, St James, Barbados",West Indies,West Indies,Left-hand bat,Slow left-arm
Sultan Zarawani,Sultan Mohammad Zarawani,24-01-1961,United Arab Emirates,"Dubai, United Arab Emirates",United Arab Emirates,United Arab Emirates,Right-hand bat,Leg-break googly
Sunil Dhaniram,Sunil Dhaniram,17-10-1968,Guyana,"Port Mourant, Berbice, Guyana",Canada,Canada,Left-hand bat,Slow left-arm
Sunil Gavaskar,Sunil Manohar Gavaskar,10-07-1949,India,"Bombay (now Mumbai), Maharashtra, India",India,India,Right-hand bat,Right-arm medium
Sunil Jayasinghe,Sunil Asoka Jayasinghe,15-07-1955,Sri Lanka,"Matugama, Sri Lanka",Sri Lanka,Sri Lanka,Right-hand bat,
Sunil Joshi,Sunil Bandacharya Joshi,06-06-1969,India,"Gadag, Karnataka, India",India,"India, Royal Challengers Bangalore",Left-hand bat,Slow left-arm
Sunil Narine,Sunil Philip Narine,26-05-1988,Trinidad and Tobago,Trinidad,West Indies,"Trinidad and Tobago, West Indies, Kolkata Knight Riders",Left-hand bat,Off-break
Sunil Wettimuny,Sunil Ramsay de Silva Wettimuny,02-02-1949,Sri Lanka,"Colombo, Sri Lanka",Sri Lanka,Sri Lanka,Right-hand bat,Right-arm medium
Suraj Randiv,Hewa Kaluhalmullage Suraj Randiv Kaluhalamulla,30-01-1985,Sri Lanka,"Matara, Sri Lanka",Sri Lanka,"Sri Lanka, Kandurata, Chennai Super Kings",Right-hand bat,Off-break
Suranga Lakmal,Ranasinghe Arachchige Suranga Lakmal,10-03-1987,Sri Lanka,"Matara, Sri Lanka",Sri Lanka,Sri Lanka,Right-hand bat,Right-arm medium-fast
Surendra Seeraj,Surendra Seeraj,07-09-1973,Canada,"Guelph, Ontario, Canada",Canada,Canada,Right-hand bat,
Suresh Perera,Anhettige Suresh Asanka Perera,16-02-1978,Sri Lanka,"Colombo, Sri Lanka",Sri Lanka,Sri Lanka,Right-hand bat,Right-arm fast-medium
Suresh Raina,Suresh Kumar Raina,27-11-1986,India,"Ghaziabad, Uttar Pradesh, India",India,"India, Chennai Super Kings, Gujarat Lions",Left-hand bat,Off-break
Surinder Amarnath,Surinder Amarnath Bhardwaj,30-12-1948,India,"Kanpur, Uttar Pradesh, India",India,India,Left-hand bat,Right-arm medium
Surinder Khanna,Surinder Chamanlal Khanna,03-06-1956,India,"Delhi, India",India,India,Right-hand bat,
Suru Nayak,Surendra Vithal Nayak,20-10-1954,India,"Bombay (now Mumbai), Maharashtra, India",India,India,Left-hand bat,"Right-arm medium, Leg-break"
Suruj Ragoonath,Suruj Ragoonath,22-03-1968,Trinidad and Tobago,"Chaguanas, Trinidad",West Indies,West Indies,Right-hand bat,Off-break
Suryakumar Yadav,Suryakumar Ashok Yadav,14-09-1990,India,"Bombay (now Mumbai), Maharashtra, India",India,"Mumbai Indians, Kolkata Knight Riders",Right-hand bat,Right-arm medium
Susil Fernando,Ellekutige Rufus Nemesion Susil Fernando,19-12-1955,Sri Lanka,"Colombo, Sri Lanka",Sri Lanka,Sri Lanka,Right-hand bat,
Swapnil Patil,Swapnil Prakash Patil,15-04-1985,India,"Darpale, Maharashtra, India",United Arab Emirates,United Arab Emirates,Right-hand bat,
Syd Curnow,Sydney Harry Curnow,16-12-1907,South Africa,"Benoni, Transvaal, South Africa",South Africa,South Africa,Right-hand bat,
Syd Gregory,Sydney Edward Gregory,14-04-1870,Australia,"Moore Park, Randwick, Sydney, New South Wales, Australia",Australia,Australia,Right-hand bat,Right-arm
Sydney Barnes,Sydney Francis Barnes,19-04-1873,England,"Smethwick, Staffordshire, England",England,England,Right-hand bat,"Right-arm fast-medium, Right-arm medium"
Sydney Burke,Sydney Frank Burke,11-03-1934,South Africa,"Pretoria, Transvaal, South Africa",South Africa,South Africa,Right-hand bat,Right-arm medium-fast
Sydney Callaway,Sydney Thomas Callaway,06-02-1868,Australia,"Redfern, Sydney, New South Wales, Australia",Australia,Australia,Right-hand bat,Right-arm fast-medium
Syed Abid Ali,Syed Abid Ali,09-09-1941,India,"Hyderabad, Andhra Pradesh, India",India,India,Right-hand bat,Right-arm medium-fast
Syed Kirmani,Syed Mujtaba Hussein Kirmani,29-12-1949,India,"Madras (now Chennai), India",India,India,Right-hand bat,Off-break
Syed Maqsood,Syed Maqsood Ahmed,11-03-1975,United Arab Emirates,"Dubai, United Arab Emirates",United Arab Emirates,United Arab Emirates,Right-hand bat,Right-arm medium
Syed Rasel,Syed Rasel,03-07-1984,Bangladesh,"Jessore, Khulna, Bangladesh",Bangladesh,Bangladesh,Left-hand bat,Left-arm fast-medium
Syed Wazir Ali,Syed Wazir Ali,15-09-1903,India,"Jullundur (now Jalandhar), Punjab, India",India,India,Right-hand bat,Right-arm medium
Sylvester Clarke,Sylvester Theophilus Clarke,11-12-1954,Barbados,"Lead Vale, Christ Church, Barbados",West Indies,West Indies,Right-hand bat,Right-arm fast
Sylvester Joseph,Sylvester Cleofoster Joseph,05-09-1978,Antigua and barbuda,"New Winthorpes, Antigua",West Indies,West Indies,Right-hand bat,Off-break
T Kumaran,Thirunavukkarasu Kumaran,30-12-1975,India,"Madras (now Chennai), Tamil Nadu, India",India,India,Right-hand bat,Right-arm medium
TA Sekhar,Thirumalai Ananthanpillai Sekhar,28-03-1956,India,"Madras (now Chennai), India",India,India,Right-hand bat,Right-arm medium-fast
Tabarak Dar,Tabarak Hussain Dar,03-05-1976,Pakistan,"Mirpur, Sind, Pakistan",Hong Kong,Hong Kong,Right-hand bat,Right-arm medium
Tafadzwa Kamungozi,Tafadzwa Paul Kamungozi,08-06-1987,Zimbabwe,"Harare, Zimbabwe",Zimbabwe,Zimbabwe,Right-hand bat,Leg-break
Tafadzwa Mufambisi,Tafadzwa Vintlane Mufambisi,17-12-1986,Zimbabwe,"Glen View, Harare, Zimbabwe",Zimbabwe,Zimbabwe,Right-hand bat,Off-break
Tahir Naqqash,Khwaja Tahir Naqqash,06-06-1959,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,"Right-arm slow, Right-arm fast-medium"
Talat Ali,Talat Ali Malik,29-05-1950,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm medium
Talha Jubair,Talha Jubair,10-12-1985,Bangladesh,"Faridpur, Dhaka, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Right-arm medium
Tama Canning,Tamahau Karangatukituki Canning,07-04-1977,Australia,"Rose Park, Adelaide, South Australia, Australia",New Zealand,New Zealand,Right-hand bat,Right-arm fast-medium
Tamauri Tucker,Tamauri Eugene Tucker,10-12-1988,Bermuda,Bermuda,Bermuda,Bermuda,Right-hand bat,Off-break
Tamim Iqbal,Tamim Iqbal Khan,20-03-1989,Bangladesh,"Chittagong, Bangladesh",Bangladesh,"Bangladesh, World XI",Left-hand bat,Off-break
Tanmay Mishra,Tanmay Mishra,22-12-1986,India,"Bombay (now Mumbai), Maharashtra, India",Kenya,"Kenya, Deccan Chargers",Right-hand bat,Right-arm medium
Tanvir Afzal,Tanvir Afzal,12-06-1988,Pakistan,"Gujrat, Punjab, Pakistan",Hong Kong,Hong Kong,Right-hand bat,Right-arm medium-fast
Tanvir Ahmed,Tanvir Ahmed,20-12-1978,Kuwait,"Kuwait City, Kuwait",Pakistan,Pakistan,Right-hand bat,Right-arm fast-medium
Tanvir Mehdi,Tanvir Mehdi,07-11-1972,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm fast-medium
Tapash Baisya,Tapash Kumar Baisya,25-12-1982,Bangladesh,"Sylhet, Chittagong, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Right-arm fast-medium
Tareq Aziz,Mohammad Tareq Aziz Khan,04-09-1983,Bangladesh,"Chittagong, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Right-arm medium-fast
Tariq Iqbal,I Tariq Iqbal,03-04-1964,Kenya,"Nairobi, Kenya",Kenya,Kenya,Right-hand bat,
Tariq Javed,Tariq Javed,12-06-1949,Pakistan,Pakistan,Canada,Canada,Right-hand bat,Leg-break googly
Tarun Nethula,Tarun Sai Nethula,08-05-1983,India,"Kurnool, Andhra Pradesh, India",New Zealand,New Zealand,Right-hand bat,Leg-break googly
Taskin Ahmed,Taskin Ahmed,03-04-1995,Bangladesh,"Dhaka, Bangladesh",Bangladesh,Bangladesh,Left-hand bat,Right-arm fast-medium
Taslim Arif,Taslim Arif Abbasi,01-05-1954,Pakistan,"Karachi, Sind, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm medium
Tatenda Taibu,Tatenda Taibu,14-05-1983,Zimbabwe,"Harare, Zimbabwe",Zimbabwe,"Zimbabwe, African XI, Kolkata Knight Riders",Right-hand bat,Right-arm medium
Taufeeq Umar,Taufeeq Umar,20-06-1981,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,Pakistan,Left-hand bat,Off-break
Tauseef Ahmed,Tauseef Ahmed,10-05-1958,Pakistan,"Karachi, Sind, Pakistan",Pakistan,Pakistan,Right-hand bat,Off-break
Tawanda Mupariwa,Tawanda Mupariwa,16-04-1985,Zimbabwe,"Bulawayo, Zimbabwe",Zimbabwe,Zimbabwe,Right-hand bat,Right-arm fast-medium
Ted a'Beckett,Edward Lambert a'Beckett,11-08-1907,Australia,"East St Kilda, Melbourne, Victoria, Australia",Australia,Australia,Right-hand bat,Right-arm fast-medium
Ted Arnold,Edward George Arnold,07-11-1876,England,"Withycombe Raleigh, Exmouth, Devon, England",England,England,Right-hand bat,Right-arm medium-fast
Ted Badcock,Frederick Theodore Badcock,09-08-1897,India,"Abbottabad, North-West Frontier Province (now in Pakistan), India",New Zealand,New Zealand,Right-hand bat,Right-arm fast-medium
Ted Bowley,Edward Henry Bowley,06-06-1890,England,"Leatherhead, Surrey, England",England,England,Right-hand bat,Leg-break
Ted Dexter,Edward Ralph Dexter,15-05-1935,Italy,"Milan, Lombardy, Italy",England,England,Right-hand bat,Right-arm medium
Ted McDonald,Edgar Arthur McDonald,06-01-1891,Australia,"Launceston, Tasmania, Australia",Australia,Australia,Right-hand bat,Right-arm fast
Ted Meuli,Edgar Milton Meuli,20-02-1926,New Zealand,"Hawera, Taranaki, New Zealand",New Zealand,New Zealand,Right-hand bat,Leg-break
Ted Tyler,Edwin James Tyler,13-10-1864,England,"Kidderminster, Worcestershire, England",England,England,Left-hand bat,Slow left-arm
